file,duration_sec,rms_time,loudness_rms_norm,f0_time,pitch_hz,AvgLoudness_100,Loudness_CV,MedianPitch_Hz
Drums_Stem.wav,20.0,0.0,0.18366755545139313,0.0,61.95085525512695,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.012000000104308128,0.18508699536323547,0.012000000104308128,61.94520950317383,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.02800000086426735,0.18586215376853943,0.02800000086426735,61.95269012451172,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.03999999910593033,0.18625769019126892,0.03999999910593033,61.963706970214844,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.0560000017285347,0.18673072755336761,0.0560000017285347,61.949222564697266,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.06800000369548798,0.1693059355020523,0.06800000369548798,60.419559478759766,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.08399999886751175,0.09213734418153763,0.08399999886751175,55.19659423828125,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.10000000149011612,0.2975664734840393,0.10000000149011612,70.4950942993164,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.1120000034570694,0.5291985273361206,0.1120000034570694,250.19631958007812,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.12800000607967377,0.5927897095680237,0.12800000607967377,247.43902587890625,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.14000000059604645,0.6059824228286743,0.14000000059604645,247.2894744873047,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.15600000321865082,0.6146012544631958,0.15600000321865082,247.22689819335938,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.1679999977350235,0.619507908821106,0.1679999977350235,247.23577880859375,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.18400000035762787,0.6238898038864136,0.18400000035762787,247.18016052246094,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.20000000298023224,0.6260006427764893,0.20000000298023224,247.17904663085938,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.21199999749660492,0.6264212131500244,0.21199999749660492,247.1785125732422,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.2280000001192093,0.556505560874939,0.2280000001192093,108.89894104003906,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.23999999463558197,0.3432022035121918,0.23999999463558197,235.04083251953125,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.25600001215934753,0.21536052227020264,0.25600001215934753,54.405460357666016,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.2680000066757202,0.17526862025260925,0.2680000066757202,44.63574981689453,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.2840000092983246,0.14373059570789337,0.2840000092983246,44.091129302978516,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.30000001192092896,0.11481752246618271,0.30000001192092896,164.9671173095703,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.31200000643730164,0.09848028421401978,0.31200000643730164,103.27355194091797,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.328000009059906,0.09499012678861618,0.328000009059906,164.96815490722656,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.3400000035762787,0.1018495261669159,0.3400000035762787,165.1326446533203,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.35600000619888306,0.10240062326192856,0.35600000619888306,165.10113525390625,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.36800000071525574,0.09939145296812057,0.36800000071525574,165.1065216064453,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.3840000033378601,0.09602860361337662,0.3840000033378601,332.0963439941406,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.4000000059604645,0.093317911028862,0.4000000059604645,332.16314697265625,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.41200000047683716,0.09181703627109528,0.41200000047683716,332.1057434082031,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.42800000309944153,0.08973412960767746,0.42800000309944153,332.1622009277344,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.4399999976158142,0.08849527686834335,0.4399999976158142,42.544342041015625,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.4560000002384186,0.07504559308290482,0.4560000002384186,75.46929168701172,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.46799999475479126,0.057430699467659,0.46799999475479126,332.36029052734375,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.48399999737739563,0.04495590925216675,0.48399999737739563,118.44808959960938,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.5,0.04160386323928833,0.5,118.4518814086914,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.5120000243186951,0.03955221548676491,0.5120000243186951,118.4468994140625,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.527999997138977,0.03654024749994278,0.527999997138977,118.44285583496094,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.5400000214576721,0.036105599254369736,0.5400000214576721,253.78091430664062,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.5559999942779541,0.9031571745872498,0.5559999942779541,116.04634857177734,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.5680000185966492,0.9588544368743896,0.5680000185966492,105.59998321533203,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.5839999914169312,0.9698033332824707,0.5839999914169312,106.15473937988281,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.6000000238418579,0.9853924512863159,0.6000000238418579,105.97489929199219,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.6119999885559082,0.9930898547172546,0.6119999885559082,106.03690338134766,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.628000020980835,0.9980012774467468,0.628000020980835,105.94554901123047,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.6399999856948853,0.9990541338920593,0.6399999856948853,105.91383361816406,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.656000018119812,0.9995339512825012,0.656000018119812,105.91967010498047,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.6679999828338623,0.9997513890266418,0.6679999828338623,104.03817749023438,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.6840000152587891,0.4305681884288788,0.6840000152587891,58.19021987915039,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.699999988079071,0.2803802192211151,0.699999988079071,60.4380989074707,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.7120000123977661,0.24634826183319092,0.7120000123977661,58.53820037841797,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.7279999852180481,0.17437629401683807,0.7279999852180481,61.2532958984375,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.7400000095367432,0.1240103542804718,0.7400000095367432,61.29608917236328,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.7559999823570251,0.0786488726735115,0.7559999823570251,55.19684600830078,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.7680000066757202,0.6125943064689636,0.7680000066757202,57.62873840332031,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.7839999794960022,0.9544277191162109,0.7839999794960022,106.24784851074219,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.800000011920929,0.9659023880958557,0.800000011920929,106.05120849609375,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.8119999766349792,0.9729886651039124,0.8119999766349792,106.11126708984375,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.828000009059906,0.9822182655334473,0.828000009059906,105.81538391113281,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.8399999737739563,0.9922417402267456,0.8399999737739563,105.84070587158203,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.8560000061988831,0.9941959381103516,0.8560000061988831,105.85089111328125,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.871999979019165,0.994550347328186,0.871999979019165,105.84846496582031,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.8840000033378601,0.9947705268859863,0.8840000033378601,51.65312957763672,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.8999999761581421,0.6090512275695801,0.8999999761581421,55.99208450317383,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.9120000004768372,0.2867852449417114,0.9120000004768372,61.31930923461914,45.39288282394409,0.8110820832122014,105.98060607910156
Drums_Stem.wav,20.0,0.9279999732971191,0.24398092925548553,0.9279999732971191,58.43812942504883,45.39288282394409,0.8110820832122014,105.98060607910156
